,contract address,Token_id,sales_price,timestamp,owner_id,bids_count,sales_count,parcels_list,parcels_count,status (label),"adjacency [road, district, plaza]",coordination-est,mana_price,land_price
0,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,7145929705339707732730866756067132440644,6549000000000000000000,1642942635000,0xda3374ebd805b3d2aa6ee2bc5fcb6d9cc00667e3,3,3,"['21,68']",1,parcel,"[[8, 3, 0]]","[21.0, 68.0]",2.1191673192784792,1.387842677395476e+22
1,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907847485184427984610160580215681573070045224,5387000000000000000000,1643751407000,0x862364e32c4a03fc84c612040657e94927fc3e81,0,1,"['-17,40']",1,parcel,"[[1, 0, 0]]","[-17.0, 40.0]",2.697334799791993,1.4530542566479468e+22
2,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907827748807146570179279704488450530513780692,5299000000000000000000,1642752884000,0x8c593534cc44d3cbb8bde927597611d30f56792b,0,1,"['-76,-44']",1,parcel,"[[5, 0, 7]]","[-76.0, -44.0]",2.6360883603314003,1.396863222139609e+22
3,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907839318407621882087037459225103210632970329,8887000000000000000000,1643885971000,0xe6dcf90f6486978ea42bb68f69653111875105de,0,2,"['-136,-37', '-41,90', '-41,89', '-37,89']",4,road,"[[0, 0, 0], [3, 5, 0], [3, 5, 0], [3, 5, 0]]","[-63.75, 57.75]",2.559175162581649,2.2743389669863113e+22
4,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,11569600475311907757754736652680119189479,6800000000000000000000,1644600068000,0x959e104e1a4db6317fa58f8295f586e1a978c297,3,3,[],0,,[],[0],2.934937766523291,1.995757681235838e+22
5,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,1020847100762815390390123822295304634332,11999000000000000000000,1641699110000,0xde4a3780b70bdcb87d0a78a008ea3d216e307c6b,0,2,"['2,-36', '3,-36']",2,road,"[[0, 0, 0], [1, 0, 0]]","[2.5, -36.0]",2.954629844358916,3.5452603502462633e+22
6,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,7486212072260646196194241363498900651974,4888000000000000000000,1641170410000,0x3fe3b19320fc260df2ca67eb4de3eda37be3f2aa,2,1,"['21,-58']",1,parcel,"[[1, 0, 0]]","[21.0, -58.0]",3.3512812933629488,1.6381062961958094e+22
7,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,12590447576074723148144860474975423823783,4800000000000000000000,1642667893000,0xb2920574676bdad9f0336b7128d63db480ee3556,3,5,"['36,-89']",1,parcel,"[[1, 0, 0]]","[36.0, -89.0]",2.743729245505247,1.3169900378425186e+22
8,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,17694683079888800100095479586451946995823,5999000000000000000000,1644413702000,0x157ee2a2e2dfa06200c1ee75ae64f9c92b3c5aa8,0,2,"['52,111']",1,parcel,"[[7, 9, 0]]","[52.0, 111.0]",3.3539721443673747,2.0120478894059883e+22
9,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,20757224382177246271265851053337860898797,5349000000000000000000,1643211665000,0x4c1f9ea2581f08551332ef52f0ff131a661e0946,0,1,"['-73,-105', '58,-20', '60,-17', '60,-19']",4,road,"[[0, 0, 0], [6, 9, 0], [8, 7, 0], [8, 7, 0]]","[26.25, -40.25]",2.1741773039497394,1.1629674398827156e+22
10,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,4763953136893138488487244504044754960281,6444000000000000000000,1644002477000,0x28f18d9ad8730e0de394e9b5c4dd8df178e73de4,0,1,"['13,-102', '13,-103']",2,road,"[[0, 0, 0], [0, 0, 0]]","[13.0, -102.5]",2.827924994351074,1.822314866359832e+22
11,0x959e104e1a4db6317fa58f8295f586e1a978c297,4630,31999000000000000000000,1643356038000,0x9051c2a11a9d2405f4228db6aee00291f4c11bba,3,2,"['-6,25', '-6,24', '-5,25', '-5,24']",4,land,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[-5.5, 24.5]",2.26664990562353,7.253053033004733e+22
12,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907833193325017305194695118482169438805164166,5198000000000000000000,1644288673000,0x877df04f39d11e4c8dc10aa45b22e09fe678e434,0,2,"['-59,134', '135,-4']",2,road,"[[3, 0, 0], [2, 4, 0]]","[38.0, 65.0]",3.3015594156099715,1.7161505842340634e+22
13,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,47639531368931384884872445040447549603823,4100000000000000000000,1641003967000,0x7249b7fe2ae88eebf51aa0f0abd50a6bdca7eb51,0,1,"['138,-17', '139,-17']",2,road,"[[0, 0, 0], [0, 0, 0]]","[138.5, -17.0]",3.2837753609862053,1.3463478980043442e+22
14,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907838637842888040210110532475888347096547355,6490000000000000000000,1642569919000,0x16f3b0fd0567e3c224e3b946bbe9d6a70616ad29,0,2,"['-43,27']",1,parcel,"[[0, 0, 0]]","[-43.0, 27.0]",2.8616232703619104,1.8571935024648798e+22
15,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907806311018030551056081511888182329116458968,5491000000000000000000,1643024659000,0x6adf3bea0dc42ce10e33fbc6e819a6d681eb9e16,0,2,"['-139,-40']",1,parcel,"[[3, 0, 0]]","[-139.0, -40.0]",2.1191673192784792,1.163634775015813e+22
16,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907834894736851909887012435355206597646221425,4799000000000000000000,1640647936000,0xbadd20de6d2b5be8db53ad771cf6a55e879242a9,0,2,"['-61,117', '-54,113', '39,-111']",3,road,"[[0, 0, 0], [1, 0, 0], [0, 0, 0]]","[-25.333333333333332, 39.666666666666664]",3.7605323255684633,1.8046794630403056e+22
17,0x959e104e1a4db6317fa58f8295f586e1a978c297,2200,9000000000000000000000,1643645559000,0x4a1bf5d5f3a824c4353614369451d5233d4d6f06,1,1,"['-131,-145', '-106,-25', '-49,-58', '-49,-59', '9,-22', '19,8', '23,129', '23,128', '24,129', '24,128', '54,31']",11,road,"[[0, 0, 0], [1, 5, 0], [0, 0, 2], [0, 0, 2], [0, 0, 0], [6, 0, 8], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [2, 5, 0]]","[-14.454545454545455, 22.181818181818183]",2.838711845336331,2.554840660802698e+22
18,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,47979813735852323348335819647879317815238,4511000000000000000000,1641387718000,0xe22c9179a031a412974207447cb19d45efab410f,0,1,"['140,-57', '140,-58', '141,-58']",3,road,"[[9, 1, 0], [9, 1, 0], [8, 2, 0]]","[140.33333333333334, -57.666666666666664]",2.9390688380014987,1.3258139528224762e+22
19,0xd35147be6401dcb20811f2104c33de8e97ed6818,26928,95000000000000000000,1642060696000,0x885b9a313c5f7afc4d70af09353966bf3c8cbdb8,0,1,"['-15,-115']",1,parcel,"[[1, 0, 0]]","[-15.0, -115.0]",3.10225498674441,2.9471422374071894e+20
20,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907819241747973546717693120123264736308494356,7420000000000000000000,1644826608000,0xef1bce3a53b010ecee410b64be8204d14bdc9f86,1,1,"['-100,20']",1,parcel,"[[4, 0, 0]]","[-100.0, 20.0]",2.8450160166572074,2.111001884359648e+22
21,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,42195013498196369469458451321539258220527,4180000000000000000000,1640156069000,0xb6dd0ea111764f06c188b34454bcc6492f429bc5,0,1,"['123,-17']",1,parcel,"[[0, 0, 0]]","[123.0, -17.0]",3.302356930069449,1.3803851967690298e+22
22,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,45257554800484815640628822788425172123611,8550000000000000000000,1643108910000,0x2e4c66e63a271db2c81aba7b4881c5bdb59d1887,2,1,"['132,-37']",1,parcel,"[[0, 1, 0]]","[132.0, -37.0]",2.097272260649448,1.7931677828552782e+22
23,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907831151630815779563914338234524848195895426,7995000000000000000000,1640747662000,0xb22386c675be4258c885e31eb6a27e66a65dbca8,1,3,"['-65,130']",1,parcel,"[[0, 8, 0]]","[-65.0, 130.0]",3.381781434798159,2.703734257121128e+22
24,0xd35147be6401dcb20811f2104c33de8e97ed6818,26774,56000000000000000000,1642415174000,0x87fff4905cb3a8c7857a565f160768855e2f8e72,0,1,"['-50,-140']",1,parcel,"[[0, 0, 0]]","[-50.0, -140.0]",3.124674912948848,1.7498179512513547e+20
25,0x959e104e1a4db6317fa58f8295f586e1a978c297,53,111111000000000000000000,1641281114000,0xc143759083a5cc47b8f23e1a8aa8fddb6ebf6041,7,3,"['-75,-63', '-60,-13', '-38,102', '-1,46', '13,14', '18,-84', '43,-5']",7,road,"[[1, 0, 3], [8, 3, 0], [0, 2, 0], [0, 5, 0], [2, 0, 4], [0, 0, 7], [4, 0, 0]]","[-14.285714285714286, -0.42857142857142855]",3.2654965487737213,3.6283258703079696e+23
26,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,14972424144521292392388482726997801304145,7000000000000000000000,1644136680000,0x9216157d65b04a9fc55858a34ee5466ffd48f194,0,1,"['44,81']",1,parcel,"[[7, 0, 9]]","[44.0, 81.0]",3.047315041602274,2.133120529121592e+22
27,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907844762925492617102452873218822118924353495,5149000000000000000000,1642167242000,0xc54a189dd31a6ba725c297429da226856a198125,1,1,"['-26,-41']",1,parcel,"[[8, 0, 0]]","[-26.0, -41.0]",2.9626491224649576,1.5254680331572067e+22
28,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,25521177519070384759753095557382615859054,6543000000000000000000,1640347200000,0xac060e24d6231e4918c932443d4315ecc977035e,4,4,"['74,-146']",1,parcel,"[[0, 7, 0]]","[74.0, -146.0]",3.698074237180769,2.4196499733873772e+22
29,0x959e104e1a4db6317fa58f8295f586e1a978c297,4630,24000000000000000000000,1642848977000,0x9051c2a11a9d2405f4228db6aee00291f4c11bba,3,2,"['-6,25', '-6,24', '-5,25', '-5,24']",4,land,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[-5.5, 24.5]",2.2301581473863834,5.35237955372732e+22
30,0x959e104e1a4db6317fa58f8295f586e1a978c297,2776,25500000000000000000000,1641946403000,0x4a1bf5d5f3a824c4353614369451d5233d4d6f06,10,2,"['-131,-145', '-106,-25', '-49,-58', '-49,-59', '9,-22', '19,8', '23,129', '23,128', '24,129', '24,128', '54,31']",11,road,"[[0, 0, 0], [1, 5, 0], [0, 0, 2], [0, 0, 2], [0, 0, 0], [6, 0, 8], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [2, 5, 0]]","[-14.454545454545455, 22.181818181818183]",2.943249112150101,7.505285235982758e+22
31,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,41514448764354492542531702106675721797627,3920000000000000000000,1640473132000,0x2d03e6d1001e486d1e58690fc7cb3fe3f87c1149,0,2,"['-20,-140', '-20,-141', '-19,-140', '-19,-141', '121,-5']",5,road,"[[0, 0, 6], [0, 0, 7], [0, 0, 6], [0, 0, 7], [3, 5, 0]]","[8.6, -113.4]",3.772988799640287,1.4790116094589926e+22
32,0x959e104e1a4db6317fa58f8295f586e1a978c297,2142,8000000000000000000000,1640947695000,0x5ce213893956bbf4249a7f8a079331280065eec6,5,2,"['-135,-123', '-108,-62', '-91,-74', '-85,-35', '-70,-110', '-51,-130', '0,141', '6,-143', '8,-94', '9,61', '11,61', '12,-94', '37,-61', '40,-61', '43,59']",15,road,"[[0, 0, 0], [1, 0, 0], [4, 0, 0], [1, 0, 0], [0, 0, 0], [0, 0, 0], [1, 3, 0], [0, 0, 9], [0, 0, 2], [0, 0, 0], [0, 0, 0], [0, 0, 2], [2, 0, 0], [5, 0, 0], [6, 3, 8]]","[-24.933333333333334, -44.333333333333336]",3.297564315644028,2.6380514525152224e+22
33,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,13951577043758477001998358904702496669576,4900000000000000000000,1642272996000,0x985495b4907e26962b334abaa5b82742494b532e,0,2,"['40,-120']",1,parcel,"[[2, 0, 0]]","[40.0, -120.0]",2.9998911780482875,1.469946677243661e+22
34,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,49340943203536077202189318077606390661097,4288000000000000000000,1641552091000,0x00a20c74546c9dc3162ca0cfbc323692cffce448,0,1,"['144,-23']",1,parcel,"[[5, 0, 0]]","[144.0, -23.0]",3.3829650695793463,1.4506154218356237e+22
35,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907844422643125696163989409844214687156142032,5999000000000000000000,1641480717000,0x959e104e1a4db6317fa58f8295f586e1a978c297,0,1,[],0,,[],[0],3.3829650695793463,2.0294407452406497e+22
36,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907842721231291091471672092971177528315084777,4850000000000000000000,1641786798000,0x134c2d86cd7439aff217a98d58549da30c937380,0,3,"['-73,38', '-64,-130', '-32,-23']",3,road,"[[0, 2, 0], [0, 0, 0], [0, 0, 0]]","[-56.333333333333336, -38.333333333333336]",2.955280483500563,1.433311034497773e+22
37,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,20416942015256307807802476445906092687354,4648000000000000000000,1640209489000,0x959e104e1a4db6317fa58f8295f586e1a978c297,0,1,[],0,,[],[0],3.3014533515725324,1.534515517810913e+22
38,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907820943159808151410010436996301895149551594,7700000000000000000000,1641882358000,0x1156bf625b37623a86d004e66e0a01ec4b17e051,4,4,"['-96,-21', '-96,-22', '-95,-21']",3,road,"[[0, 1, 0], [1, 2, 0], [0, 1, 0]]","[-95.66666666666667, -21.333333333333332]",2.832719320096719,2.1811938764744735e+22
39,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907819582030340467656156583497872168076705642,4879000000000000000000,1643489471000,0x1c0cfe4447753731bbee7bef474140840cb3ea6b,3,3,"['-100,-150']",1,parcel,"[[0, 0, 0]]","[-100.0, -150.0]",2.3763648429587017,1.1594284068795507e+22
40,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,5784800237655953878877368326340059594814,5420000000000000000000,1641696477000,0xb9662d773002006ffe0e55e772cc1324733557f5,0,1,"['17,62']",1,parcel,"[[0, 0, 0]]","[17.0, 62.0]",2.954629844358916,1.6014093756425323e+22
41,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907831151630815779563914338234524848195895406,5286000000000000000000,1642751603000,0x4f23515bba53b8a61d16b579efb13600efdff51f,1,1,"['-65,110']",1,parcel,"[[4, 8, 0]]","[-65.0, 110.0]",2.6360883603314003,1.3934363072711784e+22
42,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,21097506749098184734729225660769629110150,5800000000000000000000,1643748137000,0x880022503fe93c8842612187800d7cdc17b11770,5,7,"['61,-122']",1,parcel,"[[4, 0, 0]]","[61.0, -122.0]",2.697334799791993,1.564454183879356e+22
43,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907842040666557249594745166221962664778661778,5750000000000000000000,1643024443000,0xe4f0e9359756a65da70fe37a3bfa45736f9bea58,2,4,"['-53,-99', '-34,-110']",2,road,"[[0, 0, 0], [0, 0, 0]]","[-43.5, -104.5]",2.1191673192784792,1.2185212085851256e+22
44,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,6125082604576892342340742933771827806183,6500000000000000000000,1642937383000,0xbbcbcd620f6271e31fed7b52361c96c3fdeb83a4,1,1,"['17,-25']",1,parcel,"[[0, 0, 0]]","[17.0, -25.0]",2.0414460677600186,1.326939944044012e+22
45,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907828769654247332994670094612272825818414999,5000000000000000000000,1643210259000,0x4c1f9ea2581f08551332ef52f0ff131a661e0946,4,2,"['-73,-105', '58,-20', '60,-17', '60,-19']",4,road,"[[0, 0, 0], [6, 9, 0], [8, 7, 0], [8, 7, 0]]","[26.25, -40.25]",2.1741773039497394,1.0870886519748696e+22
46,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,11909882842232846221218111260111887400935,5999000000000000000000,1644599935000,0x959e104e1a4db6317fa58f8295f586e1a978c297,2,3,[],0,,[],[0],2.934937766523291,1.7606691661373225e+22
47,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,4763953136893138488487244504044754960433,9999000000000000000000,1644001674000,0x17501cdb121f32b8c83ab9921fd6832543c202c3,4,1,"['14,49']",1,parcel,"[[0, 2, 0]]","[14.0, 49.0]",2.827924994351074,2.8276422018516388e+22
48,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907839318407621882087037459225103210632970365,5268000000000000000000,1642566351000,0x8b40b6a00528b70eab0a412d14d8b437ed294dff,0,1,"['-41,125']",1,parcel,"[[1, 5, 0]]","[-41.0, 125.0]",2.8616232703619104,1.5075031388266544e+22
49,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907840679537089565840891312723532937705816153,8888000000000000000000,1643885846000,0xe6dcf90f6486978ea42bb68f69653111875105de,13,9,"['-136,-37', '-41,90', '-41,89', '-37,89']",4,road,"[[0, 0, 0], [3, 5, 0], [3, 5, 0], [3, 5, 0]]","[-63.75, 57.75]",2.559175162581649,2.2745948845025696e+22
50,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,14972424144521292392388482726997801303951,6540000000000000000000,1641156931000,0x91760cc8738b3cb3ab125bb360632a57c2e07e0c,1,2,"['43,-113']",1,parcel,"[[0, 0, 0]]","[43.0, -113.0]",3.3512812933629488,2.1917379658593683e+22
51,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,21778071482940061661655974875633165533154,4420000000000000000000,1641001516000,0x785595c97f86f7b6e2e9a7ad9d15db25fca09000,1,1,"['63,-30']",1,parcel,"[[8, 0, 0]]","[63.0, -30.0]",3.2837753609862053,1.4514287095559028e+22
52,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907819241747973546717693120123264736308494273,5000000000000000000000,1642656691000,0xb24b20cab56401bec9de589efea541e9cdcf547b,0,2,"['-101,-63']",1,parcel,"[[0, 0, 0]]","[-101.0, -63.0]",2.743729245505247,1.3718646227526234e+22
53,0x6b47e7066c7db71aa04a1d5872496fe05c4c331f,571,398000000000000000000,1644825130000,0x62f833a46853572a1e24650ebe4d47bab445f096,0,1,[],0,,[],[0],2.8450160166572074,1.1323163746295685e+21
54,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,8847341539944400050047739793225973497760,5188000000000000000000,1642165863000,0xf56294dad28d3d855514f5f911b39a6f719e6478,0,3,"['25,-96']",1,parcel,"[[1, 0, 0]]","[25.0, -96.0]",2.9626491224649576,1.53702236473482e+22
55,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907852929702298719625575994209400481361428422,8888000000000000000000,1644410331000,0x716cab0d2daf76c392bb6dd9c1e8335546da0452,0,1,"['-2,-58']",1,parcel,"[[0, 0, 0]]","[-2.0, -58.0]",3.3539721443673747,2.9810104419137228e+22
56,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907819922312707388594620046872479599844917098,5039000000000000000000,1642844330000,0x0bc24194e3bb4e400c545df8cfced14eb3852289,0,1,"['-99,-150']",1,parcel,"[[0, 0, 0]]","[-99.0, -150.0]",2.2301581473863834,1.1237766904679986e+22
57,0xd35147be6401dcb20811f2104c33de8e97ed6818,23195,199000000000000000000,1642414633000,0xd747c169e8ef00a4f5e4c3fe13ea98bc70acdec3,0,2,[],0,,[],[0],3.124674912948848,6.218103076768207e+20
58,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907806651300397471994544975262789760884670423,4497000000000000000000,1640148206000,0x758413bc2f76de962eafae2c913d7ca74f852345,2,1,"['-138,-41']",1,parcel,"[[2, 0, 0]]","[-138.0, -41.0]",3.302356930069449,1.4850699114522312e+22
59,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907805290170929788240691121764360033811824523,3900000000000000000000,1641383253000,0x2cfc8844e48d105d434f2fcb3419cd5e9cfc3c96,2,3,"['-142,-117']",1,parcel,"[[0, 0, 0]]","[-142.0, -117.0]",3.1944964852537963,1.2458536292489806e+22
60,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907805290170929788240691121764360033811824523,5888000000000000000000,1643635340000,0x2cfc8844e48d105d434f2fcb3419cd5e9cfc3c96,2,3,"['-142,-117']",1,parcel,"[[0, 0, 0]]","[-142.0, -117.0]",2.838711845336331,1.6714335345340318e+22
61,0x959e104e1a4db6317fa58f8295f586e1a978c297,1594,19500000000000000000000,1643354681000,0x2130e1f112778cb37e32a9f5b74f15ecc147c64a,5,2,"['40,127', '40,126', '41,127', '41,126']",4,land,"[[4, 8, 0], [4, 7, 0], [5, 7, 0], [5, 7, 0]]","[40.5, 126.5]",2.26664990562353,4.419967315965884e+22
62,0x959e104e1a4db6317fa58f8295f586e1a978c297,4524,30000000000000000000000,1644136538000,0x9216157d65b04a9fc55858a34ee5466ffd48f194,1,1,"['43,80', '43,79', '44,81', '44,80', '44,79']",5,land,"[[6, 0, 8], [6, 0, 8], [7, 0, 9], [6, 0, 8], [5, 0, 7]]","[43.6, 79.8]",3.047315041602274,9.141945124806821e+22
63,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,41514448764354492542531702106675721797626,4280000000000000000000,1640469962000,0x6e1d1e68d3029e3c9a9d65a996fd1cf516103ddc,0,2,"['121,-6']",1,parcel,"[[4, 6, 0]]","[121.0, -6.0]",3.772988799640287,1.6148392062460428e+22
64,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,45257554800484815640628822788425172123654,5388000000000000000000,1644287252000,0x75c7bb440cbe3ebbec87711cfd2179b387e93528,0,2,"['133,6']",1,parcel,"[[5, 1, 0]]","[133.0, 6.0]",3.3015594156099715,1.7788802131306526e+22
65,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907835235019218830825475898729814029414432753,4300000000000000000000,1640647421000,0xff667556da72b0ef0cdad3bf5a8199c95bd0da68,2,3,"['-54,-15']",1,parcel,"[[2, 9, 0]]","[-54.0, -15.0]",3.7605323255684633,1.6170288999944392e+22
66,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907846804619694142733233653466466709533622133,5188000000000000000000,1640934729000,0xaa56a2860caabdbfad96b58959c3c61cbded5180,0,1,"['-20,-139', '-19,-139']",2,road,"[[0, 0, 5], [0, 0, 5]]","[-19.5, -139.0]",3.297564315644028,1.7107763669561218e+22
67,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907802908194361341671446878142108011434344322,4099000000000000000000,1640746749000,0x4155b07f068014f9eef6abad2b00424493610d5a,1,3,"['-149,-126', '-140,-124']",2,road,"[[0, 0, 0], [0, 0, 0]]","[-144.5, -125.0]",3.381781434798159,1.3861922101237654e+22
68,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,19055812547572553953948978016179019841503,4100000000000000000000,1641277782000,0x73a750c0183a847423283d68ebd8d45682794123,1,1,"['55,-33']",1,parcel,"[[3, 0, 0]]","[55.0, -33.0]",3.2654965487737213,1.3388535849972258e+22
69,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,50361790304298892592579441899901695295463,5900000000000000000000,1641945248000,0xc8f5b2f4f9910bf65cc8e0a13d1c06f2974fb5a0,1,3,"['147,-25']",1,parcel,"[[2, 0, 0]]","[147.0, -25.0]",2.943249112150101,1.7365169761685596e+22
70,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907851568572831035871722140710970754288582543,4977000000000000000000,1642057676000,0xb857e72ed491a6567fb4e5d4f9ebb163d95d2ed0,1,2,"['-6,-113']",1,parcel,"[[3, 0, 0]]","[-6.0, -113.0]",3.10225498674441,1.5439923069026927e+22
71,0x959e104e1a4db6317fa58f8295f586e1a978c297,2508,10000000000000000000000,1641539000000,0xc5988d94fe3feff56d3c33bd761608657c9dcc78,1,1,"['120,-36', '121,-36']",2,road,"[[1, 2, 0], [1, 2, 0]]","[120.5, -36.0]",3.3829650695793463,3.3829650695793465e+22
72,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907824686265844281733108534116983644599877618,6789000000000000000000,1640338911000,0x05dc04bba63eb9a570537d578b0619acdf3b744c,1,2,"['-85,-14']",1,parcel,"[[1, 9, 3]]","[-85.0, -14.0]",3.698074237180769,2.510622599622024e+22
73,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,680564733841876926926749214863536422975,15000000000000000000000,1643483790000,0xd1b788a5265d140a76ccf911d204fb699ae6deb7,0,1,"['2,63', '3,63']",2,road,"[[0, 0, 0], [0, 0, 0]]","[2.5, 63.0]",2.3763648429587017,3.5645472644380523e+22
74,0x959e104e1a4db6317fa58f8295f586e1a978c297,4527,30000000000000000000000,1641882005000,0xe03513898e041bfa68292ad8992b2d781ae738d9,1,1,"['-90,-94', '-90,-95', '-89,-95', '-88,-95', '-87,-94', '-87,-95']",6,land,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[-88.5, -94.66666666666667]",2.832719320096719,8.498157960290156e+22
75,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,115792089237316195423570985008687907812776383002048886887316005723532712476644,6333000000000000000000,1642269589000,0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d,3,2,"['-147,23', '-120,-28']",2,road,"[[0, 4, 0], [0, 8, 0]]","[-133.5, -2.5]",2.9998911780482875,1.8998310830579806e+22
76,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,19055812547572553953948978016179019841529,5479000000000000000000,1643103575000,0xd276258f8d05ddd25c2ac0a70b079d8f99db1762,3,3,"['55,-7']",1,parcel,"[[3, 0, 0]]","[55.0, -7.0]",2.097272260649448,1.1490954716098326e+22
77,0x959e104e1a4db6317fa58f8295f586e1a978c297,965,53000000000000000000000,1640207779000,0x38c237e74a898388d42597d45c656ffa1151faa4,2,1,"['35,-2', '36,-2']",2,land,"[[1, 0, 0], [1, 0, 0]]","[35.5, -2.0]",3.3014533515725324,1.749770276333442e+23
78,0x959e104e1a4db6317fa58f8295f586e1a978c297,1353,43000000000000000000000,1641774050000,0x6baba143160f3485bcf58dead612219894883cad,3,2,"['13,88', '13,87', '13,86', '14,88', '14,87', '14,86', '15,88', '15,87', '15,86']",9,land,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[14.0, 87.0]",2.955280483500563,1.2707706079052422e+23
79,0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,50361790304298892592579441899901695295464,4288000000000000000000,1641480001000,0x39a2a55ecec0a05e13ae6e07cb5ff0473d404de2,0,1,"['147,-24']",1,parcel,"[[2, 0, 0]]","[147.0, -24.0]",3.3829650695793463,1.4506154218356237e+22
